bytes_sent,bytes_recv,duration,failed_auth,num_conns,hour,dst_port,protocol,country,encryption,hosts_affected,attack_type
4680,1667,2.1,2,21,17,RDP,TCP,EU,None,13,DoS
3497,602,154.7,4,11,2,HTTP,TCP,Domestic,TLS,0,Normal
7645,93,23.6,5,4,0,HTTP,TCP,Domestic,None,21,Ransomware
1230,4262,62.9,1,5,3,Other,UDP,Asia,TLS,0,Normal
746,34,44.2,3,9,10,RDP,TCP,Domestic,TLS,6,Brute_Force
9045,107,11.2,2,19,10,HTTP,TCP,Domestic,TLS,14,DoS
1582,278,24.8,2,13,21,SSH,TCP,EU,SSL,0,Brute_Force
1027,2811,9.5,2,4,11,HTTPS,TCP,EU,TLS,0,Normal
11394,9255,16.2,2,10,22,HTTPS,TCP,Domestic,TLS,0,Normal
696,139606,0.0,1,4,18,SSH,TCP,EU,SSL,15,Phishing
8135,41,4.2,1,7,6,HTTP,TCP,Domestic,TLS,0,Normal
7479,6082,16.3,0,1,8,HTTP,TCP,Asia,TLS,48,Phishing
2969,3270,89.0,1,11,4,SSH,TCP,EU,None,0,Normal
23922,35795,99.0,1,3,16,RDP,TCP,EU,None,19,Ransomware
4324,10221,7.4,1,7,16,RDP,TCP,EU,None,0,Ransomware
1199,38980,11.9,0,4,8,RDP,TCP,Other,TLS,9,Phishing
6989,96,8.3,0,18,20,HTTPS,UDP,Domestic,None,22,DoS
2965,2062,14.7,1,7,10,HTTP,TCP,Domestic,SSL,0,Normal
702,214,42.4,3,8,10,RDP,TCP,EU,None,4,Brute_Force
1237,9128,20.8,1,10,0,HTTP,TCP,EU,TLS,0,Normal
2936,4054,44.4,2,12,7,RDP,TCP,Domestic,TLS,0,Normal
203,278,61.1,1,12,21,HTTPS,TCP,Domestic,SSL,0,Normal
1931,6110,46.5,3,15,3,HTTP,TCP,EU,TLS,0,Normal
2914,15632,27.0,3,13,4,SSH,TCP,EU,None,0,Normal
3073,20196,4.5,0,4,9,HTTPS,UDP,Domestic,TLS,0,Normal
4161,38376,244.5,1,3,18,HTTPS,TCP,Asia,SSL,15,Phishing
535,11588,20.1,5,7,5,HTTP,TCP,Asia,TLS,0,Normal
360,7314,51.1,1,11,19,HTTPS,TCP,Domestic,TLS,0,Normal
1354,3389,190.4,1,5,8,HTTPS,TCP,Domestic,SSL,1,Normal
932,6898,2.2,1,5,20,HTTPS,TCP,Domestic,TLS,0,Normal
3900,7885,13.0,4,11,22,HTTPS,TCP,Other,TLS,1,Normal
2119,2400,3.0,3,7,21,SSH,TCP,Domestic,TLS,0,Normal
1914,23299,12.7,1,9,1,RDP,TCP,Asia,SSL,0,Normal
3522,1727,1.2,3,7,9,SSH,TCP,Domestic,SSL,0,Brute_Force
10868,7314,1.3,0,3,15,HTTP,TCP,EU,SSL,0,Phishing
1444,16223,3.7,1,9,0,HTTP,UDP,Asia,None,0,Normal
17988,1273,2.1,4,21,19,Other,UDP,Domestic,None,26,DoS
2207,15322,13.9,2,7,9,HTTPS,TCP,Domestic,TLS,0,Normal
13258,35101,4.8,1,5,15,HTTPS,TCP,Domestic,SSL,0,Phishing
1812,1350,22.3,3,16,2,SSH,TCP,Domestic,SSL,8,Brute_Force
51507,294,809.0,4,4,15,HTTPS,TCP,Other,SSL,18,Ransomware
2705,2379,38.1,2,12,18,SSH,TCP,EU,TLS,0,Normal
1174,178,18.0,1,16,5,SSH,TCP,Other,SSL,8,Brute_Force
624,310,24.6,0,1,9,Other,TCP,Domestic,TLS,11,Phishing
27905,3010,326.4,4,4,4,RDP,TCP,Domestic,None,29,Ransomware
844,31078,115.5,0,6,19,SSH,TCP,Other,TLS,14,Phishing
1327,1655,14.4,6,12,13,SSH,TCP,EU,TLS,0,Brute_Force
11756,702,1.7,2,21,11,RDP,UDP,Domestic,None,13,DoS
9132,245,1.8,1,17,19,HTTPS,ICMP,Other,None,21,DoS
282,27321,6.3,1,4,14,Other,TCP,Domestic,TLS,47,Phishing
12715,93,8.7,5,8,14,HTTP,UDP,Asia,None,0,DoS
3527,946,88.1,1,6,18,HTTP,TCP,Other,SSL,0,Normal
454,933,63.5,0,5,20,HTTP,TCP,EU,TLS,0,Normal
132,5706,39.3,0,7,15,RDP,TCP,Domestic,SSL,0,Normal
652,1045,123.3,1,7,13,SSH,TCP,Domestic,SSL,0,Normal
272,602,59.4,3,9,13,HTTP,ICMP,EU,None,0,Normal
6441,7952,5.9,2,10,5,HTTPS,TCP,Domestic,None,0,Normal
9123,109180,2.7,3,3,10,HTTPS,TCP,Domestic,SSL,0,Phishing
2744,159,32.3,1,5,7,HTTPS,TCP,Domestic,TLS,0,Normal
978,3706,2.3,2,10,20,HTTPS,UDP,Asia,None,0,Normal
3254,5,7.3,3,20,5,Other,TCP,Asia,None,24,DoS
7588,10537,106.0,1,8,8,RDP,TCP,Domestic,None,23,Phishing
2388,2757,75.9,2,9,11,RDP,TCP,EU,SSL,17,Ransomware
905,24689,13.3,1,6,19,HTTP,TCP,Other,None,0,Normal
594,330,20.5,4,13,12,RDP,TCP,Asia,SSL,9,Brute_Force
2015,14775,27.5,2,10,23,RDP,TCP,EU,TLS,40,Ransomware
819,51163,32.2,1,3,15,HTTPS,TCP,Other,SSL,14,Phishing
6582,2833,30.2,4,7,7,HTTP,TCP,Domestic,TLS,0,Normal
10678,3276,153.7,5,9,12,RDP,TCP,EU,TLS,20,Ransomware
3294,1430,77.9,3,7,7,HTTP,TCP,Domestic,TLS,0,Normal
3222,8230,4.5,0,3,10,SSH,TCP,EU,SSL,0,Normal
2064,5492,28.5,2,10,17,HTTPS,TCP,Domestic,TLS,0,Normal
4166,4186,22.9,3,16,1,HTTPS,TCP,Domestic,TLS,0,Normal
2397,11300,62.8,1,9,10,HTTP,TCP,Domestic,TLS,0,Normal
15618,4320,31.4,0,10,7,HTTP,TCP,Other,None,32,Ransomware
18,126,7.5,3,19,3,RDP,TCP,Asia,SSL,11,Brute_Force
3032,2022,22.8,2,10,6,HTTPS,TCP,Domestic,TLS,0,Normal
6504,698,3.6,4,21,2,Other,ICMP,EU,TLS,22,DoS
53920,159,1.1,2,19,7,HTTP,UDP,Other,None,26,DoS
3382,398,14.1,3,12,3,HTTP,TCP,EU,SSL,0,Normal
12124,3287,45.9,2,6,18,RDP,TCP,Other,TLS,15,Ransomware
3967,990,47.2,0,6,19,Other,TCP,Domestic,None,20,Phishing
6890,102,58.4,1,14,1,HTTP,TCP,EU,SSL,0,Normal
2501,1730,34.5,1,5,22,HTTPS,UDP,Domestic,TLS,0,Normal
5252,463,5.7,2,21,11,HTTP,UDP,EU,None,26,DoS
2355,1234,23.7,2,12,12,SSH,TCP,EU,TLS,1,Normal
1691,451,0.8,0,6,10,SSH,TCP,Asia,None,0,Normal
1522,893,54.1,1,7,18,SSH,TCP,EU,TLS,0,Normal
987,2648,2.5,2,10,23,HTTP,TCP,Domestic,SSL,0,Normal
5579,1361,31.4,1,12,16,HTTPS,TCP,Domestic,TLS,0,Normal
7229,54,1.8,2,24,0,Other,UDP,Other,TLS,22,DoS
4161,1006,3.9,2,15,13,Other,UDP,Other,None,29,DoS
707,3276,4.7,2,10,9,HTTP,TCP,Domestic,TLS,0,Normal
4536,4378,1.2,3,7,8,HTTP,TCP,Domestic,TLS,0,Normal
88,5684,292.3,8,5,13,SSH,TCP,Domestic,SSL,0,Normal
6175,30753,55.1,0,5,14,HTTPS,TCP,EU,SSL,23,Phishing
10880,1038,12.1,3,24,10,Other,TCP,Asia,None,15,DoS
7311,1477,96.9,2,11,14,Other,TCP,EU,None,25,Ransomware
13732,62,2.7,1,18,7,HTTPS,TCP,Asia,TLS,0,DoS
225,4071,33.7,2,13,10,HTTP,TCP,Asia,SSL,0,Normal
3870,14476,72.6,1,5,14,HTTPS,TCP,Domestic,SSL,10,Phishing
1974,1700,76.8,2,9,2,HTTP,TCP,Domestic,TLS,0,Normal
758,170,11.2,3,11,15,RDP,TCP,Other,SSL,6,Brute_Force
151,3102,18.4,0,4,21,HTTPS,TCP,Asia,TLS,0,Normal
794,23216,38.1,1,9,11,HTTPS,UDP,Domestic,TLS,0,Normal
53,5418,37.0,2,11,22,HTTPS,TCP,Domestic,TLS,0,Normal
12697,2444,331.8,4,7,14,HTTP,TCP,Other,None,10,Ransomware
1494,4050,28.3,0,8,14,RDP,TCP,Asia,TLS,0,Normal
1815,4411,36.2,1,8,0,HTTP,TCP,Domestic,None,1,Normal
1395,45,22.1,0,10,5,SSH,TCP,EU,SSL,5,Brute_Force
226,779,57.1,2,17,15,SSH,TCP,Domestic,SSL,7,Brute_Force
3767,6127,6.4,3,6,17,HTTP,TCP,EU,TLS,0,Normal
1238,135,25.4,2,6,11,SSH,UDP,Domestic,SSL,0,Normal
11667,2465,7.7,0,15,22,Other,ICMP,Other,None,0,DoS
2340,1364,26.1,0,4,10,HTTP,TCP,Domestic,TLS,0,Normal
4060,14784,61.1,0,2,18,Other,TCP,Domestic,None,14,Phishing
2004,13261,14.1,1,5,12,HTTPS,TCP,Domestic,TLS,0,Normal
6170,7346,40.9,1,7,12,HTTPS,TCP,Asia,TLS,0,Normal
43,2970,11.5,2,3,20,HTTP,ICMP,EU,None,0,Normal
3442,230,11.2,1,11,2,HTTP,UDP,EU,None,0,Normal
876,372,54.6,3,10,18,HTTPS,UDP,Domestic,SSL,0,Normal
217,2709,26.1,1,4,1,HTTPS,TCP,Asia,TLS,0,Normal
4700,678,12.3,0,8,16,HTTP,TCP,EU,TLS,0,Normal
11922,5046,7.5,4,7,0,Other,TCP,Asia,SSL,12,Ransomware
4030,3529,15.6,1,8,16,HTTP,TCP,Domestic,None,0,Normal
4355,14250,18.9,0,8,2,HTTP,TCP,EU,TLS,0,Normal
2773,5035,11.3,1,7,13,SSH,TCP,Other,SSL,22,Ransomware
757,5785,8.0,1,15,0,HTTP,TCP,Domestic,TLS,0,Normal
948,13360,31.7,2,7,3,RDP,TCP,Domestic,TLS,0,Normal
1282,556,32.1,1,11,18,HTTP,UDP,Domestic,TLS,0,Normal
7485,62151,78.4,0,2,18,HTTPS,UDP,EU,TLS,0,Phishing
2627,1025,12.4,5,5,20,Other,UDP,EU,TLS,0,Normal
1533,103,1.0,5,14,7,SSH,TCP,Domestic,TLS,12,Brute_Force
9503,1608,15.9,0,3,9,HTTPS,ICMP,Domestic,SSL,0,Normal
2800,10493,161.6,3,6,17,SSH,TCP,Domestic,SSL,0,Normal
1119,2566,12.1,3,10,5,HTTPS,TCP,Domestic,SSL,0,Normal
451,2138,21.1,2,8,13,HTTP,TCP,Domestic,TLS,0,Normal
8148,9973,44.9,1,12,17,Other,TCP,EU,TLS,0,Normal
1594,689,14.8,2,13,19,HTTP,TCP,Domestic,SSL,1,Normal
398,1453,48.2,2,11,15,HTTPS,TCP,Domestic,SSL,0,Normal
4541,3952,134.8,1,2,10,HTTP,TCP,EU,TLS,11,Phishing
1561,1264,34.0,0,4,1,HTTPS,TCP,Domestic,TLS,0,Normal
13727,1003,239.6,3,5,5,Other,TCP,EU,None,40,Ransomware
7553,2059,73.8,1,6,7,HTTPS,TCP,Domestic,None,4,Phishing
1529,2205,116.0,0,11,5,HTTP,TCP,Asia,TLS,0,Normal
1978,2413,54.0,1,9,21,HTTP,TCP,EU,TLS,0,Normal
3320,1444,0.6,5,9,20,RDP,TCP,EU,SSL,0,Normal
1003,4473,10.2,1,2,8,HTTP,TCP,Domestic,SSL,12,Phishing
4488,154,3.7,0,14,3,RDP,TCP,Domestic,TLS,6,Brute_Force
907,484,15.1,3,15,2,SSH,TCP,Asia,SSL,2,Brute_Force
3307,6741,8.7,3,5,9,HTTPS,TCP,EU,TLS,0,Normal
1761,2752,48.7,3,5,21,SSH,UDP,Domestic,SSL,0,Normal
2450,146874,0.7,1,4,7,HTTP,TCP,EU,None,15,Phishing
1716,7674,12.0,0,5,16,HTTP,TCP,EU,TLS,0,Normal
9799,24973,150.8,0,13,18,HTTP,TCP,Domestic,None,0,Normal
27483,6488,286.9,1,4,14,RDP,TCP,EU,TLS,7,Ransomware
3670,5142,68.9,0,14,1,SSH,UDP,EU,SSL,0,Normal
6782,11030,2.1,1,5,9,Other,UDP,Domestic,None,30,Phishing
979,48083,29.3,0,3,17,HTTPS,TCP,Other,SSL,12,Phishing
424,244,6.3,3,13,8,SSH,TCP,Asia,TLS,2,Brute_Force
2843,40339,29.6,0,4,12,HTTPS,TCP,Domestic,TLS,16,Phishing
3620,4335,30.5,0,7,17,SSH,TCP,Domestic,SSL,0,Normal
32264,7567,238.1,6,10,7,RDP,TCP,Asia,None,18,Ransomware
861,78,26.6,2,10,3,RDP,TCP,Domestic,SSL,8,Brute_Force
5739,43503,3.7,1,1,8,HTTPS,TCP,Asia,SSL,17,Phishing
5710,4233,7.4,2,13,3,RDP,TCP,Domestic,TLS,0,Normal
1981,885,19.2,2,8,12,HTTPS,TCP,Asia,TLS,0,Normal
5590,26910,54.8,0,6,9,HTTP,UDP,Other,TLS,16,Phishing
6364,3514,38.0,3,9,1,RDP,ICMP,Other,None,29,Ransomware
932,2963,138.2,1,4,7,HTTP,UDP,Domestic,None,0,Normal
23079,1018,3.0,2,6,19,SSH,UDP,Other,None,16,Ransomware
1742,52836,173.6,0,5,16,HTTPS,TCP,Asia,SSL,15,Phishing
6136,793,60.8,0,10,5,HTTPS,TCP,Domestic,TLS,0,Normal
3839,1793,128.8,4,7,0,Other,TCP,Asia,None,15,Ransomware
5999,1473,50.0,2,14,4,Other,UDP,Domestic,TLS,0,Normal
21749,1061,10.3,1,11,11,HTTPS,TCP,Other,SSL,0,DoS
16559,2694,87.2,2,5,4,HTTPS,UDP,Domestic,TLS,0,Normal
10851,579,4.7,2,21,3,Other,UDP,Asia,TLS,0,DoS
46232,2247,160.0,8,6,10,RDP,TCP,Asia,None,11,Ransomware
4418,647,4.2,0,7,3,Other,UDP,Domestic,TLS,0,Normal
9447,53,2.9,2,9,23,HTTP,TCP,Domestic,SSL,5,Brute_Force
785,13073,48.8,0,7,5,HTTPS,TCP,EU,SSL,0,Normal
89,339,10.2,1,13,6,SSH,TCP,Other,SSL,8,Brute_Force
5487,57,5.3,0,11,6,HTTP,ICMP,Other,None,0,DoS
37650,173,14.0,2,17,15,HTTP,UDP,Domestic,SSL,9,DoS
2168,1485,25.7,2,7,6,HTTPS,TCP,EU,SSL,0,Normal
287,4136,87.2,0,7,2,SSH,TCP,EU,None,0,Normal
18640,2284,52.6,1,2,17,Other,TCP,Domestic,None,20,Ransomware
25339,3582,18.3,4,10,0,HTTP,TCP,Domestic,TLS,8,Ransomware
617,217,9.7,1,18,14,Other,ICMP,Domestic,TLS,17,DoS
2472,2722,24.7,4,10,15,HTTPS,TCP,EU,SSL,0,Normal
2949,6661,45.6,6,11,18,RDP,TCP,Asia,TLS,0,Ransomware
16463,1207,104.9,4,4,13,HTTPS,TCP,Asia,None,24,Ransomware
23732,14717,21.9,2,13,9,SSH,TCP,Other,SSL,15,Ransomware
10150,3974,186.7,5,9,16,RDP,UDP,Other,TLS,28,Ransomware
29079,10568,377.1,2,7,17,RDP,ICMP,Other,SSL,15,Ransomware
2973,10598,15.8,1,8,4,HTTPS,TCP,Domestic,SSL,0,Normal
35868,256,5.5,3,15,16,Other,TCP,Other,None,11,DoS
39478,14230,34.3,0,5,16,HTTPS,TCP,Other,None,9,Phishing
4193,499,19.1,2,8,7,HTTPS,TCP,Domestic,TLS,0,Normal
2069,1442,29.8,5,11,15,Other,UDP,Other,None,29,Ransomware
6551,205,1.1,4,23,2,HTTP,TCP,Domestic,None,82,DoS
12961,7792,53.6,4,9,9,HTTPS,TCP,Other,None,14,Ransomware
252,7282,22.1,3,7,17,HTTPS,TCP,Domestic,SSL,0,Normal
1438,1745,1.3,1,7,19,HTTPS,UDP,Domestic,TLS,0,Normal
3919,4090,14.9,2,9,1,HTTPS,TCP,Asia,SSL,0,Normal
4601,2042,4.4,0,4,14,HTTP,TCP,Domestic,TLS,0,Normal
4369,29,10.4,1,24,0,RDP,UDP,EU,None,42,DoS
2185,25959,12.9,2,4,17,HTTPS,TCP,Other,TLS,10,Phishing
400,1714,39.2,0,8,6,Other,TCP,EU,SSL,1,Normal
1281,5469,8.5,0,7,7,HTTP,TCP,EU,None,6,Phishing
4611,13593,14.6,0,5,20,HTTPS,TCP,Domestic,TLS,0,Normal
336,780,114.0,2,9,21,Other,TCP,Domestic,SSL,0,Normal
293,5572,33.5,1,7,9,HTTPS,TCP,Domestic,SSL,0,Normal
125,1537,2.0,2,6,5,Other,TCP,Asia,TLS,0,Normal
147,572,3.4,2,7,23,HTTPS,TCP,Other,None,0,Normal
11834,285,0.0,2,10,5,HTTP,ICMP,Asia,None,0,DoS
196,111,1.0,1,16,12,SSH,TCP,Asia,SSL,8,Brute_Force
9739,137001,33.8,1,3,8,HTTPS,TCP,Domestic,None,0,Phishing
16391,245,13.8,2,14,19,HTTP,TCP,Domestic,TLS,28,DoS
170,2,19.8,4,16,17,SSH,TCP,EU,SSL,5,Brute_Force
2684,1905,16.1,2,11,20,HTTPS,TCP,EU,SSL,0,Normal
9265,1861,48.7,0,7,3,HTTPS,TCP,Domestic,TLS,0,Normal
422,1822,27.3,2,7,22,HTTP,TCP,EU,SSL,0,Normal
11619,107601,0.3,0,8,7,HTTP,TCP,Domestic,TLS,14,Phishing
4326,4330,38.1,3,6,23,HTTP,TCP,Domestic,TLS,0,Normal
1612,920,44.0,1,11,0,HTTPS,TCP,Domestic,TLS,0,Normal
29004,13342,95.2,5,5,9,SSH,TCP,Asia,SSL,22,Ransomware
9658,2165,0.2,4,21,9,SSH,ICMP,Other,None,27,DoS
1038,889,31.6,3,7,8,HTTPS,ICMP,Domestic,SSL,0,Normal
1443,435,15.1,9,15,21,SSH,TCP,Domestic,None,7,Brute_Force
1185,379,41.4,0,15,4,HTTPS,TCP,Domestic,SSL,8,Brute_Force
13690,737,15.6,3,24,17,RDP,TCP,Domestic,None,31,DoS
10194,614,18.5,1,15,10,Other,ICMP,Other,SSL,22,DoS
44314,1751,4.2,7,18,6,HTTP,UDP,Asia,None,0,DoS
8789,7800,23.5,1,9,8,HTTPS,TCP,EU,SSL,0,Normal
3524,4046,6.9,0,11,0,HTTP,TCP,Domestic,TLS,0,Normal
555,1440,0.8,0,5,20,HTTPS,TCP,EU,SSL,0,Normal
1112,332,5.1,2,15,14,HTTP,TCP,Domestic,TLS,0,Normal
1094,1606,12.3,2,12,2,HTTP,TCP,Asia,TLS,0,Normal
10469,665,5.7,2,3,4,HTTP,ICMP,EU,TLS,0,Normal
7804,87,6.2,1,13,8,HTTP,TCP,Asia,None,0,DoS
1652,11919,47.7,3,5,12,Other,TCP,EU,TLS,0,Normal
3031,13162,4.6,0,5,6,SSH,UDP,Domestic,TLS,0,Normal
5216,3537,22.0,0,8,1,Other,UDP,Domestic,TLS,0,Normal
923,1773,3.8,3,5,11,HTTP,TCP,Domestic,SSL,1,Normal
5207,892,73.9,2,7,12,RDP,TCP,Domestic,TLS,0,Normal
8728,3347,137.6,5,8,1,Other,TCP,Domestic,None,2,Normal
4160,670,19.0,1,6,15,HTTPS,UDP,Domestic,TLS,0,Normal
1568,2070,38.2,0,10,22,SSH,TCP,EU,None,0,Normal
291,4139,14.0,0,5,10,HTTP,TCP,Domestic,TLS,0,Normal
2473,663,9.8,1,3,19,Other,TCP,Domestic,TLS,0,Normal
13753,55250,94.8,1,8,18,HTTP,TCP,EU,SSL,11,Phishing
3038,3102,25.9,0,5,11,SSH,ICMP,EU,TLS,0,Normal
27657,597,4.6,3,14,0,HTTP,UDP,Asia,None,48,DoS
89,351,25.8,4,14,18,SSH,TCP,EU,SSL,7,Brute_Force
9881,14985,47.3,2,10,1,RDP,TCP,Domestic,SSL,0,Normal
4563,5642,165.0,3,2,5,SSH,TCP,Asia,TLS,25,Ransomware
2400,4114,5.1,3,5,14,HTTPS,TCP,Asia,TLS,0,Normal
1234,327,1.0,5,14,22,SSH,UDP,Domestic,SSL,7,Brute_Force
9709,928,2.1,3,14,9,Other,ICMP,EU,SSL,23,DoS
640,6987,133.3,2,8,17,HTTPS,UDP,Domestic,SSL,0,Normal
881,2504,48.4,1,8,0,HTTPS,UDP,Domestic,None,0,Normal
10794,1393,7.9,1,5,22,HTTPS,UDP,Domestic,SSL,0,Normal
3252,230,126.8,1,8,21,HTTPS,TCP,Domestic,SSL,0,Normal
3497,868,9.4,1,7,20,HTTPS,TCP,EU,TLS,0,Normal
45345,13739,7.9,1,4,16,SSH,UDP,Domestic,None,12,Ransomware
254,281,148.0,4,7,4,RDP,TCP,Domestic,None,10,Ransomware
1097,3591,11.9,1,13,17,HTTP,TCP,Domestic,TLS,0,Normal
1323,3002,21.9,2,6,18,HTTPS,TCP,Domestic,None,0,Normal
477,3701,70.0,3,9,1,HTTPS,ICMP,Domestic,TLS,0,Normal
1891,3140,4.9,1,9,13,Other,TCP,Domestic,TLS,0,Normal
462,5075,1.6,0,6,7,Other,TCP,Domestic,None,0,Normal
3351,6849,39.3,2,11,17,HTTP,TCP,EU,None,0,Normal
27599,10086,14.5,0,3,7,HTTPS,TCP,Domestic,SSL,20,Phishing
883,9255,28.3,0,8,15,RDP,TCP,Domestic,TLS,0,Normal
3564,1217,21.2,2,9,15,SSH,TCP,Domestic,TLS,0,Normal
8680,1117,10.9,4,15,6,RDP,TCP,Asia,TLS,30,DoS
1333,5303,36.1,2,5,18,HTTPS,UDP,Domestic,SSL,0,Normal
2259,1401,51.1,1,15,4,SSH,TCP,Domestic,SSL,0,Brute_Force
767,4357,89.7,0,15,12,HTTPS,TCP,Domestic,SSL,0,Normal
13793,15007,114.5,1,7,11,Other,TCP,Other,None,0,Ransomware
3421,55769,1.6,2,4,13,HTTPS,TCP,Asia,None,14,Phishing
19621,426,0.1,3,19,14,Other,TCP,Asia,None,30,DoS
12812,14099,101.6,4,2,9,HTTPS,TCP,Other,None,11,Ransomware
1731,3188,30.7,2,4,6,Other,TCP,Domestic,SSL,0,Normal
7366,22422,4.3,1,3,15,HTTPS,TCP,Domestic,TLS,32,Phishing
4203,1955,3.5,1,11,23,HTTPS,TCP,EU,TLS,0,Normal
9618,4000,109.4,2,9,5,RDP,UDP,Asia,TLS,0,Ransomware
165,3105,127.3,0,7,7,HTTPS,TCP,Domestic,TLS,0,Normal
6217,2851,68.8,3,6,8,HTTPS,TCP,Domestic,TLS,0,Normal
1461,3823,5.7,2,12,8,RDP,TCP,Domestic,TLS,0,Brute_Force
2630,302,14.3,3,15,14,SSH,TCP,Domestic,TLS,0,Brute_Force
731,365,8.3,6,11,12,HTTP,TCP,Other,None,3,Brute_Force
1137,1205,2.9,4,7,13,HTTPS,TCP,Domestic,SSL,0,Normal
2160,286,4.3,3,8,14,HTTPS,TCP,Domestic,TLS,0,Normal
51607,42,35.7,3,5,13,SSH,TCP,EU,None,0,Ransomware
3542,15438,3.2,2,9,12,RDP,TCP,Domestic,None,26,Ransomware
8187,9500,189.5,1,4,19,HTTP,TCP,Domestic,TLS,10,Phishing
1404,1537,3.6,1,8,14,HTTPS,UDP,Domestic,None,18,DoS
4397,1962,92.1,0,8,17,HTTP,TCP,EU,SSL,0,Normal
5725,3727,54.4,0,4,16,HTTPS,TCP,Domestic,SSL,0,Phishing
589,1808,0.5,0,11,2,RDP,TCP,EU,SSL,4,Brute_Force
3346,3058,63.5,2,8,6,HTTP,TCP,EU,None,0,Normal
1067,2359,48.9,1,9,11,HTTPS,UDP,Domestic,TLS,0,Normal
168,21462,9.2,0,3,21,HTTPS,TCP,Domestic,TLS,0,Normal
4972,2504,2.5,2,7,8,Other,UDP,Other,TLS,0,Normal
68557,5567,121.0,2,3,1,RDP,UDP,Other,None,21,Ransomware
4768,1821,65.0,0,6,11,HTTP,TCP,Domestic,SSL,0,Normal
4412,1156,0.3,3,9,14,HTTPS,UDP,Asia,SSL,0,Normal
2918,8250,1.7,1,10,2,Other,TCP,Domestic,TLS,1,Normal
2475,3201,19.3,3,11,15,HTTP,TCP,Domestic,TLS,0,Normal
1847,169,0.6,1,7,9,RDP,TCP,EU,SSL,1,Brute_Force
3586,494,59.6,0,6,2,HTTPS,TCP,EU,TLS,0,Normal
7962,27719,31.5,0,11,2,HTTP,TCP,EU,SSL,0,Normal
37460,3052,250.3,2,5,12,Other,TCP,Domestic,None,20,Ransomware
1729,149,63.5,0,4,2,HTTPS,TCP,Domestic,TLS,0,Normal
2961,5657,48.9,2,14,10,HTTPS,TCP,EU,SSL,0,Normal
871,915,67.6,3,6,14,HTTPS,TCP,Domestic,SSL,0,Normal
6421,4487,4.9,1,3,15,HTTP,UDP,EU,TLS,0,Normal
4262,705,1.3,2,15,1,RDP,TCP,Domestic,TLS,0,Brute_Force
3550,1144,0.5,4,12,4,HTTPS,TCP,Asia,SSL,6,Brute_Force
648,3348,14.3,1,7,5,SSH,TCP,Domestic,SSL,0,Normal
1780,6554,16.8,2,7,1,HTTPS,TCP,Other,SSL,0,Normal
214,449,43.1,2,9,7,SSH,TCP,Domestic,SSL,0,Brute_Force
607,1695,10.4,2,9,7,HTTPS,TCP,EU,SSL,0,Normal
8638,302,10.6,1,24,8,Other,UDP,Other,None,17,DoS
281,5753,17.2,0,13,15,SSH,UDP,EU,TLS,0,Normal
2633,2104,75.9,1,10,8,RDP,TCP,Domestic,SSL,0,Normal
29704,627,4.1,1,19,11,HTTP,UDP,Domestic,None,31,DoS
1416,2048,13.3,0,6,1,HTTP,TCP,Asia,TLS,0,Normal
8384,6109,29.0,2,7,18,HTTPS,UDP,EU,TLS,0,Normal
463,968,31.2,5,12,10,HTTP,UDP,Domestic,SSL,0,Normal
1143,582,1.8,1,7,23,SSH,ICMP,Other,SSL,7,Brute_Force
2930,15313,16.8,2,4,21,HTTPS,TCP,Domestic,TLS,0,Normal
3078,6120,40.1,2,7,20,HTTPS,UDP,Domestic,SSL,0,Normal
925,717,3.0,2,6,21,HTTPS,TCP,Other,SSL,0,Normal
924,3177,13.4,0,11,22,Other,UDP,Domestic,TLS,0,Normal
3239,1915,10.2,3,7,12,HTTP,TCP,Domestic,TLS,0,Normal
4978,410,47.6,2,8,21,Other,UDP,EU,TLS,0,Normal
369,8315,82.7,0,6,2,HTTPS,TCP,Domestic,TLS,0,Normal
9162,248,11.6,2,6,15,SSH,TCP,EU,None,0,Normal
5293,54,22.3,0,24,13,HTTPS,ICMP,Asia,SSL,29,DoS
10423,22952,50.6,2,9,13,SSH,TCP,EU,None,16,Ransomware
3248,5212,14.9,1,9,1,SSH,TCP,EU,SSL,0,Normal
4903,7116,240.7,5,9,5,RDP,TCP,Other,None,0,Ransomware
1750,147,6.9,5,11,19,RDP,TCP,Asia,TLS,18,Ransomware
424,14766,79.3,1,14,0,HTTP,TCP,Domestic,TLS,0,Normal
4666,2084,11.8,4,10,9,SSH,TCP,Domestic,TLS,1,Normal
10574,33965,2.6,1,1,11,HTTP,TCP,Other,TLS,6,Phishing
992,4423,29.2,1,5,16,HTTP,TCP,Domestic,SSL,0,Normal
919,4689,20.2,1,5,13,HTTP,TCP,EU,SSL,0,Normal
182,168,11.4,2,10,9,RDP,TCP,Asia,SSL,8,Brute_Force
85,65,46.0,0,7,22,RDP,TCP,Domestic,TLS,0,Normal
39803,11977,92.8,4,7,4,HTTP,TCP,EU,SSL,12,Ransomware
29760,9522,661.7,4,6,0,SSH,TCP,EU,None,10,Ransomware
963,7030,29.7,1,3,9,HTTPS,TCP,Asia,None,10,Phishing
3526,87,36.1,0,9,6,HTTP,TCP,EU,SSL,0,Normal
7794,11748,44.5,1,5,18,HTTPS,UDP,Domestic,TLS,0,Normal
7403,19218,124.4,3,12,19,SSH,TCP,Domestic,None,46,Ransomware
890,4889,179.2,3,7,5,HTTP,TCP,Domestic,TLS,0,Normal
